text,label
@USER @USER @USER @USER @USER @USER @USER @USER @USER Super President like Multiversity? Good ideia,0
@USER bro they were laughing into her face and almost pissing their pants and i was standing beside it like wtf mind ur own business,0
@USER Didn’t watch and don’t care. #MAGA,0
@USER @USER @USER @USER Not only the Antifa got quite alot Israel supporters. You'll find Israeli flags at the right winger protest just as well. Oh the irony URL,0
@USER It sucks hy 🤦‍♀️,0
@USER @USER @USER @USER You are correct URL,0
@USER I get what you are saying Brent. But Auburn had just lost the SEC championship game. You know bowl game are a lot of which team actually wants to be there,0
@USER She does not remember? Of course she doesn’t! She is making it up as she goes and with the “ help” of her therapist and all the others that believes her BS story. Maybe if she gets hypnotized she will miraculously remember “ more details” #Freakingliars liberals obstructionist🤬,0
@USER You hear something he is not saying  but they did drink supposedly at that school in the 80s which was  18 in 79. This tales is 1982 when limits moved to 21 but there is a girl 15 accusing a boy 17 of everything but sex. If you think it is rape prosecute it. Do not imply boy lies,1
@USER Look at all these racist white liberals freaking out because I said Tom Arnold has white privileged.,1
@USER Amen..............,0
@USER @USER @USER @USER Also there to help banks boost their balance sheets post crash. I'd imagine atleast 15% (Maybe more) of current house prices are part of the bank bailout package.,0
@USER And I suggest using a Grand Jury to remove Holder and ALL the other vermin associated with the Obozo administration including Obozo himself!  Mr. Sessions...DO YOUR JOB!,0
@USER She’s not acc drunk she’s just v tired and took sleeping pills so she is being silly,0
@USER She is so beautiful but looks like dad,0
@USER I have never Skyped with Wa before if you are interested in Skyping with ct! Message me!,0
"@USER @USER When I turned the speech on it sounded to me like Liberals becoming another nasty party"" with his personal attacks on various individuals.""",1
@USER Is that how easily you are offended? Interesting... Good night sister. Hope someone brings a great twitter experience your way too.,0
@USER Was there any specific comment that brought up this point recently? And yes you are speakin da troof,0
@USER That’s because he is a Quack,0
@USER How Funny...#WNBA Championship Winners Won't Visit @USER Stupidity Of Liberals Is So Amazing...And That Face With The Plastic Stupidity Proves It...Oh...Right...She Might Harm Her Little Face...Whats Next...Complete Body Armor...,1
"99.9% of the Alumni"" standing up for #ChristineBlaseyKavanaugh didn't even know her....and none are witnesses to her ""stories."" DemocRATS &amp; Liberals are just to destroy America.  #ConfirmKavanaughNow""",1
i follow: #QAnon #WWG1WGA #GreatAwakening #pain #DrainTheSwamp #LockThemAllUp #MAGA #popcorn @USER 🙏🏾  wwgONEwgALL 👑,0
@USER Europeans are morons for electing people like this,1
4 out of 10 British people are basically full-on racists. 4 out of 10 voters vote for the Conservatives. Coincidence!???!???,1
@USER Well I figure he kinda blew his wad over the Weekend regarding his command of Flo. Because he was acting like he was running the whole show..barking orders..parting the waters and on and on.Oh what a mighty man he is 🎶  not🎈,0
@USER @USER lol Why would conservatives want to hide that?  It contradicts everything Ford has claimed. 🤷🏼‍♂️,0
@USER Wow you liberals really don’t have a sense of humor.🙄,0
*SCREAMS* SHE IS SO CUTE WHEN SHE DOES THIS!!!! URL,0
@USER You are the man Gregg!,0
@USER I do not believe Erick Erickson exists. I do believe he is a Democrat PR firm creating a “Republican” persona to have it say idiotic things to discredit conservatives.,1
@USER Don't you have to have some proof?🤔,0
@USER Then resign. You have done NOTHING to check El Presidente. You are part of the swamp and hold NO Nebraska values! RESIGN,1
@USER Whenever you conservatives whine Kavanaugh is being appointed fast enough all I think of is Garland never getting a hearing for a year so just shhh hypocrites,0
@USER I went to the live twice but I was impressed and it was really cool stage!You are my bestdj!!Thank you Hardwell❤️,0
@USER What does she think she has done to Kavanaugh family? You can’t throw crap out there and not back it up. Nothing but a stall tactic. Liberals would fight anyone being appointed,0
@USER You bet it has. England is doomed. Liberals everywhere are destroying our lives by collaborating with Muslims. The Royal Family bloodline mixes with Muslims going way back.  Do you think this is an accident?  Read this:  URL,1
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER ‘😂.... it’s ALL about MAGA for me....as a very dear friend says   •1Million followers and $1.95 will buy you ☕️😂  #FACT,0
@USER EXPOSE these demons violating our Constitution with violence &amp; threats to run govt instead of winning at the polls! Name them domestic terrorists &amp; jail them all.,1
@USER There is shiva and she is not a boy. URL,0
@USER Thank Antifa for their special brand of authoritarianism  Just look at Sargon of Akkad,0
@USER @USER @USER That’s a people Chicago hell gun control works in their town,0
@USER @USER @USER @USER Yes. Yes he is!,0
@USER Becoming what? The reason for “What Happened” ?,0
@USER What shitty wipers you have,0
"@USER @USER @USER Gotta love when the uninformed point to Venezuela as though it's the inevitable result of socialism!  Socialism? Venezuela!"" Gun control? ""Chicago!""  It's like watching a round of Shitty Jeopardy, where no one knows a damn thing but they try to compete anyway.  Logic? ""Trump!""""",0
@USER Poorly worded but he's not talking about the actual shooting. He means the aftermath with the gun control aspect.,0
"@USER please be aware that the following person who has confirmed attending fordfestND is the guest list ,  is Canada's top antifa anarchist and intends to disrupt event . His name is Alex hundert  URL",0
@USER Corrupt PR government and others are where you look and you know it Gutierrez.,0
@USER Fuck you I’ll put hot sauce on a slice of pizza again for you,1
@USER I have you and Kaze- I need more.,0
@USER Cmon Eddie. There is no reason at all for you to be so rude. If I recall you are always begging for her back when you guys stop talking. Stop trying to make it seem like she’s a horrible person and you’re this amazing guy...lmfao,0
-Conservatives cut police funding -person complains about crime -person votes conservative to tackle crime  ?,0
@USER When atmosphere turns greenish tint from greenhouse gases and humans eat humans in candy bar form maybe I’ll care. MAGA!!!!!!!!,0
#RSSReachesOut so called Liberals exposed ..Want talk with Terror State .. But Boycott RSS covention.,0
@USER @USER @USER You don’t know squat about Obama. Second you say we are not safe because of Obama? Wrong! You think were safe to an individual who fights gun control? How many shootings have there been since Trump got into office? Explain that!,0
@USER But you are much prettier .🌞,0
@USER Go back to Canada you freak.,1
#Taxpayers Funded ‘Unprecedented‘ #Armed Protection for #GunControl Sen. #KamalaHarris | Breitbart URL via @USER,0
@USER you are a racist fake site of fake profiles with fake pictures of scammers who block you. also you delete accounts for no reason and block emails for customer service. same fake people on by the hour. all date sites are fake who create the profiles themselves.,1
@USER @USER You look happy .MAGA,0
@USER He think it’s a coop. And he is trapped inside. But seriously I don’t know why no one has considered that anonymous could be a family member. My money is on Jared. He has nothing to lose and everything to gain. To position himself after this fiasco.,0
"an already-debunked viral hoax"" Tell me who decides if a meme has been debunked?? A potentially biased human has to thats who.  URL #facebook #rosetta #memes #qanon #maga URL",0
@USER It’s Anita Hill versus Clarence Thomas all over again. I hope this confirmation process has the same end result.  #MAGA 😊👍🏼👏🏼🙏🏼✌🏼👮🏻👩🏻‍✈️🇺🇸🇵🇷,0
@USER No one is open! You think he is sitting there waiting to get hit lol. The pick that was called back Kyle said the one of the receiver ran the wrong route again! A route that was need to pick Matt open! 🤦🏽‍♂️ 49ers need to get their head out of their asses,1
@USER you were right last night about Quad! She acts like she is the only one going through things in life! She has to share with her friends so that y’all can be there for her! #marriedtomedicine,0
@USER LOL LOL LOL LOL LOL!!!!!!!😂😂😂😂😂😂😂. You are a fool!!!,1
@USER What’s shocked me is that they consider themselves seculars !!!! Liberals !!! Those kind of yoga vegan freaks ! But when it’s about occupation they shift to something els ! URL,0
@USER but nice,0
@USER @USER Sounds like he joined #Antifa .. Gov. @USER  of #WA state recently  took anti- #POLICE stance won't sign certificates recognizing top 20  law enforcement officers for #Police #Combat competition excellence  #ThinBlueLine #MAGA #KAG #BlueLivesMatter #LawEnforcement #2A @USER,0
@USER She don’t even wear the shit I buy her now. Move away from me.,0
"@USER @USER @USER Socialism once its implemented has historically had only one effective stop measure and that has been civil war. Knowing that the force/reasoning behind gun control"" becomes clear. You can have a clear picture of this process by reading Saul Alinsky's-Rules for Radicals.""",0
@USER Then I see like this and lust over the girl with the long blond hair and the bare midriff and micro-mini and realize she is now 48 years older and could be a great grandmother today! 😱 People wonder why I love legs until I show them what I grew up with. URL,0
@USER But Liberals do.,0
@USER Always looking for faults and forgetting to look at the whole picture.  Journalism (objective reporting) is dead as now everyone is a pundit (subjective expert).,0
@USER Sam was singing and they DiDNT tell her to stop singing and she thanked them!! Unbelievable!!! Who the hell is she talking to?! It's bad enough when she is talking to one of the houseguest !! But to keep talking to herself! Wonder what her family think about her going nuts!,1
F a k e  N e w s E v e r y w h e r e              😂 Guess Who!😂#  #MAGA  #WWG1WGA  #PatriotsUnited  #Qanon  #Qarmy  ⤵️⤵️⤵️⤵️  URL via @USER URL,0
@USER Nobody cares because he is getting confirmed.,0
@USER What did u just notice that he is not actually a good speaker just a good reader,0
@USER @USER @USER Did you even read the article in the link?,0
@USER Cue the gun control crowd.,0
@USER LMFAOOO baby you just as young as she is😭😭😭,0
@USER Haven't set any expectations on him... he has set his own goals chasing his own dreams..  he has asked those questions from the doctor and making decisions with advisement from me his parent... he is growing to be his own man,0
EVERYONE HAS TO VOTE RED SO WE DON'T LOSE THE HOUSE IN THE MIDTERMS 🇺🇸 IF WE LOSE THE HOUSE IT'S ALL OVER!!!! THE MAGA MOVEMENT WILL BE FINISHED!!!! MAKE SURE EVERYONE YOU KNOW IS REGISTERED TO VOTE RED!!!! GET OUT AND VOTE RED!!!! MAGA!!!! KAG!!!!   #WALKAWAYFROMDEMOCRATS URL,0
@USER @USER I'm not in uncomefortbul miss Williams is a great actor or she thinks she is miss Williams is out of order in what she said to the ref rules apply even to miss Williams but your turning it in to o as a women don't this bone that miss Williams is out of order that's a stone wall,0
@USER @USER She is so gorgeous @USER 😘😘 URL,0
@USER A person’s stance on gun control is a telling statement on if they believe in the rights of the individual.  Might as well stamp “Statist” on their forehead.  Please vote accordingly.,0
@USER So it moves forward. Damn the facts as long as you keep up the narrative! The Dangerous line is the sliding scale line that you bunch of liberal idiots use to vilify Conservatives or justify the actions of liberals,1
@USER Go back to N. Vietnam.,0
@USER Aww. ☺️ I tried lol. She is such a smart ass though 😂,0
@USER Then it’s time to indict trump if you are pro-law.,0
@USER @USER She is indeed very cute,0
@USER Ok but please understand that I am not one of dubakoor mumtaj dubakoor army. I only support her for certain things. I get what you are saying and I don’t understand how she has survived from up to this point. For me she is not fit for title winner.,0
"(3) ...and the so-called liberals are anarchists. - Protocols of the Wise Men of Zion, Behold a Pale Horse by William Cooper""",0
@USER You're interested in making me glance at your tweets because I think you are Nintendo for a split second.,0
"@USER The pit bull debate is just like gun control. Pit bull kills someone and here comes pictures here's my loving pit."" gun kill's someone and its ""I have 4 guns and they never killed anyone.""""",0
Please #retweet 👍  Please #share 😄  #thankyou 🙏  #love #share #life #money #crowdfunding #gofundme #monsterfunder @USER  Please #support ex dem fervent MAGA  🇺🇸  #donate here #today:   ⬇️ URL,0
@USER @USER @USER The left are the ones spending all our money. It wasn't the right that gave us 325 billion in debt that was the left. Remember when the liberals screamed to high heavens when Harris taklked about privitizing Hydro one? The liberals did it.,0
@USER There must be a cash prize or something for whoever comes up with the first “conservatives pounce” take.,0
@USER @USER Where were you in 2008 when people were losing their jobs &amp; their homes &amp; our economy tanked? What did you say about W then? Did you ridicule him &amp; did you praise Obama for saving our country? You are such a hypocrite.,1
@USER I love my penis and want to keep it. Would rather smoke a joint.,0
@USER She is a Republican hypocrite!,1
@USER i just gave Beto $100 and you all should as well.  Trump called Ted's wife ugly and he is still licking his boots for help with reelection.,1
@USER Yes!! He is from Gilmer!! It makes me laugh so much!,0
@USER @USER People like you are the greatest campaign tools conservatives have. Thanks for your service to the #LoonyLeft!,0
@USER @USER @USER @USER Can you imagine what she is like to waitstaff who get her order wrong?,0
@USER Christina would have been a better choice than Courtney . Hadwin has done this and is not as much of an amateur that she is making America believe,0
@USER He was the victim.  Now let’s hear about her blood test since she is the perpetrator.  What shape was she in?,0
@USER @USER I think he’s talking about the illegal immigrants and their drugs of society. Mostly liberals are the people funding the drug importation to this country.,0
@USER It’s in my fuckbucket,0
@USER @USER that explains it then: she is an alien! LOL,0
@USER you are the only motherfucker with common sense on this website,0
@USER Until he is dead. Because even after he is out of office he will likely command the news cycle for a long time.,0
@USER Disgusting Liberals have no shame!!!,1
@USER @USER @USER @USER @USER @USER @USER @USER So you're saying Antifa should have never oppressed the Nazis... gotcha.,0
@USER The killer is in the house. #MAGA #WallDoesntProtectFromAmericans,1
HAPPY #ConstitutionDay all my MAGA peeps! A great time to be alive.,0
Undertaker taking MAGA a bit to seriously smh URL,0
@USER @USER She is a Future World Champion!,0
@USER I’m praying he is caught in every illegal activity that he’s involved in! He has a very explosive anger issue! He’s like a child that throws a dangerous tantrum when someone doesn’t agree with him. I wonder how he treats women?,0
@USER You are the besth,0
@USER Sam’s act is working. I swear she is acting!,0
@USER to quit sex?,0
@USER @USER YES BITCH,0
@USER U a bad bitch now lol,0
@USER No doubt she is proud of her daughter from Heaven! So sorry for your loss (at such a young age) How difficult it must have been &amp; I imagine to a certain degree still must be...She sounds as a truly wonderful person. You are her legacy!,0
@USER @USER The point being made is that the support comes from the right of the party - it’s relevant because it gives clarity to the offering made to the good people of London - they now know a @USER vote is like voting for Marine Le Pen. You’re welcome.,0
@USER Harley is the right choice for public education. He is the right choice at the right time for Orange County.  Rouda is a moderate..pro business...pro family...and the only one who is pro American.,0
@USER poor Godless liberals,1
@USER @USER @USER @USER @USER @USER That might be a minor factor... But that isn't what they are saying...   #PeoplesVote,0
@USER What a great day!,0
@USER @USER @USER @USER @USER Dad's army,0
@USER Once again as Lt Governor of CALIFORNIA you are concentrating on another country. How about focusing on California constituents and fix the ever increasing taxes and regulations  This will double our electricity bill rates!  URL,0
@USER What exactly is it about Willy that anyone with half a brain would consider conservative?   The guy is literally a poster child for Liberals,1
@USER I prefer not to speak URL,0
@USER @USER Yes it does. She should be made to resign.  #MAGA,0
@USER @USER @USER You bring up a great point. These morons really look at life like it's the movies. They do it in the gun control debate all the time. They seriously think that a shootout with a bad guy will never hurt bystanders. It's why they want to arm teachers. Idiots!,1
@USER Apparently this POS doesn’t know that Viacom bought out BET. It went from black ownership to white ownership🤣🤣🤣🤣🤣🤣,1
@USER You are such a comedian edd!!,0
@USER @USER @USER @USER @USER @USER Conservatives who love draft dodgers. I love it.,0
@USER So the FBI is a hotbed of liberals and leftists???? 🤣🤣🤣🤣 you are no Brian Dennehy.,0
@USER @USER Wonder how many children he molested,1
"@USER The letter could be seen as a dog whistle to ANTIFA to inform them about the event and jeopardize the safety of possible attendees.""  Except it was an internal email. How is that a dog whistle?""",0
@USER Better than what? Truth? Politicians have never been good at that. My America is better than Flake.,1
@USER @USER @USER @USER @USER @USER @USER Universal background checks and an assault weapons ban would absolutely change things. I’m for Swedish-style gun control (did you know the Swedes are big hunters?) but Berniecrats only want Swedish-style healthcare.,0
@USER is way too good to be out of the #NFL. He is better than quite a few starters in the league and better than all of the 2nd &amp; 3rd string QB's in the league. #GiveKapAChance #ImWithKap,0
"..understand that black lives matter, fight global warming, demand gun control, safeguard Roe v. Wade, and, of course, marshal their forces to throw the bum out."" Save our SS from being used as welfare for billionaires. Have medicare that covers everything. No worries or fears.""",0
@USER @USER You’re just as far away behind the goals at Hampden than you are at Wembley. There’s a lot of greeting faced people up here,0
@USER Don’t mess with niggas from Marcy projects george Zimmerman! You gonna get lit!,0
@USER I wasn’t calling you out... i was genuinely surprised like live legit made a mode that you are loving and i love to see that... it wasn’t anything more than that. I apologize if you took it another way,0
@USER she is the most deserving woman to be happy !!,0
@USER Interesting that the GOP and even liberals are placing the burden on the accuser. This isn't a trial but an examination of whether Judge Kavanaugh reaches a high enough standard to shape U.S. law for several decades. The burden is on him.,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER She is.,0
@USER You are doing copy paste of the tweets of south park twitter... There are something weird on here 🤔🤔🤔,0
@USER @USER Democrats only care about this crap when it furthers their mission: To destroy conservatives.,0
...when Liberals/Democrats punish &amp; slander people for simply being honest and truthful? That's when you know its time to #WalkAway and vote Republican. URL,0
@USER @USER @USER niggaaahhhh,0
@USER @USER Awwh thank alooot Bhabi you are so sweet love you 😍😘😘,0
@USER You are a coward and really have no right to be AG. You are a disappointment. Your days are numbered and so his your party.,1
@USER @USER @USER If you think billionaires are truly liberal than you are the fool. They are playing their part in public but if they were truly Liberals homelessness would end. You are being played like a fiddle,0
@USER Blatantly Lie Much,0
@USER Like Antifa?,0
Again if the economy is booming why is gas so MOF high 2nd question this is for the #MAGA cult how will making cars go half as far on gas doubling your cost to fill your tank make Fucking sense to you? #TuesdayThoughts URL,0
#meDIAtoo Selective putrid outrage ONLY AT Conservatives only BY LIBERALS who want us to know how MORAL they are!!!  Re: Kavanaugh and ANY OTHER REPUB who will stand up against them!! URL,0
@USER @USER I'm assuming he will be able to pay 92k in fees out of a 255k salary next year?  I think that woul be a negative unless the Koch bros pay it for him.  He is bought and sold by them.,0
@USER Oooohohohohohoh you are in for a wild ride!,0
"@USER She is not decent anywhere and most people who respect"" her have no idea what she stands for.""",0
@USER Hahahaha...another #MAGA!   Making Attorneys Get Attorneys.............Guess he doesn't believe his own innocence....#PostponeTheVote,0
@USER Everyone in my orbit is totally backing Serena today! She is totally validated with her actions and handled it with grace and character. I’m sorry for her experience but i feel that respect for her has grown beyond the tennis world 🙌🏼💕,0
*hugs Milo* He is mine now and you cannot have him back. &gt;.&gt;,0
@USER @USER @USER Exactly! She was sorry till she found people to cosign her bullshit. Idiots. The pair of them.,1
@USER @USER Conservatives not showing support on NAFTA talks gives the US more power.  They are not doing our Country any favours by publicly criticizing the ongoing talks for their own political gain.,0
@USER If the tournament of shit ain’t on here... URL,0
@USER Breitbart is dead,0
@USER @USER Its not that he can not dye the hair the way he wants it's part of the concept they promote using the haircolors from the music video ...all these things are planned well before hand . And you are leaving the part Jin actually says they don't listen to their company.,0
@USER @USER @USER @USER @USER Monkeys have been used for centuries to dehumanize black people but none of that has anything to do with the 5th largest economy in the world and a 9 billion surplus. Everything else you are saying is nonsense. Againtske your L and leave,1
@USER @USER Two  people ran for President one bought and paid  for her nomination. The American people decided to elect President Trump. You and I should be embarrassed by the Democrats and liberals and left then President Trump. I have to question your morals and judgment.,0
@USER @USER She is absolutely amazing ♥️,0
A new bill aims to send masked Antifa activists to jail for 15 years @USER URL,0
@USER @USER @USER @USER Theresa May isn’t nice,1
@USER Girl you are so bomb 😍,0
@USER Thanks for Following. We're glad to be connected.,0
@USER This president is such a idiot I wish some one would tell me why and how he is still in office! God help those being hit by this storm ! Lord knows they will not need paper towels thrown at them !!,1
@USER @USER You will be sadly disappointed as they conservatives are also marxists...they now control a police state.........ONLY UKIP WILL SET THE COUNTRY FREE,0
@USER Got beat by WWE....take another knee.,0
@USER @USER Follow along..  Conservatives paid Fusion  Fusion paid Orbis (Steele's company).  It's not that hard.. seriously,0
#NY18 Faso NRA scores 2016    NRA - Candidate Positions on Gun Rights    93% 2000    NRA Political Victory Fund - Lifetime Score    A+ 1998    NRA Political Victory Fund - Positions on Gun Rights    A++ 1997    New Yorkers Against Gun Violence - Gun Control Score    0% URL,0
@USER Liberals like you WILL never convince us to become lazy entitled victims. But keep trying. I just feel sorry for your son. Having to be raised by someone who will only impart him with the mindset of self-hate and victim-hood.,1
@USER I saw that this morning..I hope she is doing ok. Bless her heart. Thank you!,0
@USER End of Mos2. SM out in space hears a voice in his head asking if he’s kryptonian.Turns around and it’s MM. MM explains his situation &amp; asks for refuge on earth. SM puts out his hand &amp; introduces himself. Has their shaking hand he says welcome to earth. Cut to black.,0
@USER I would Starfleet Antifa was here to witness.  RIP,0
@USER @USER :00000 where on fb???,0
@USER @USER what is this shit right over here? I also showed to my polish friends and they are quite triggered,0
@USER @USER Yeah he is,0
@USER @USER @USER @USER @USER Looks less like she is getting $200 dinners a day and more like she's getting 200 dinners a day,0
@USER You are right Joe. I can do an interview with Fox when I get back from Iowa.,0
"22 years old and wandering the streets of New York City the big apple from hell and beyond"" and still she is subject to the 'n' word and still other models call her 'n' person of the year and yet she cares but she is more afraid of ""u know who"".""",0
@USER @USER Bring back coal &amp; asbestos!! #MAGA,0
@USER Like if you didn’t get fired from ESPN,0
@USER He's quite beautiful for what he is,0
@USER @USER @USER @USER @USER @USER Then talk to your oresident.  He's the one taking the money.,0
"@USER @USER @USER @USER Foolhardy ... think of the institution ... the court needs to stand athwart public opinion [as it did in Dred Scott, Plessy v. Ferguson, Cumming v. Board of Ed, plus a few late-in-our-history decisions that liberals think were ""revolutionary"" even if they were 100 yrs late]""",0
@USER Fake news,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Stop playing babe. You know you love it when I talk Trump with you. Now go put on that ANTIFA dress i like. You are going to get it tonight!,0
@USER Lol they have no idea Nazis were socialist. Their complete inability to grasp reality is so mind blowing. Antifa is no shit calling for a civil war to defend slavery. The confederacy considered Lincoln a fascist too... hmmmm.,1
@USER Not if you are from Wisconsin. And it’s a bubbler. And duck duck goose.,0
@USER Notice how angry the #MAGA bots are after losing out on a vote this Thursday. Hey #MAGA bots. Would you like some cheese with your whine. LOL,0
@USER yesterday this happen here😳 So much for gun control when you can't prevent a 2nd grader from bringing a gun to school huh😏 URL,1
@USER I think she is my favorite. God I need to get back to that game! But Dragon Quest 11 has me right now 😂,0
@USER @USER @USER oh!!! she looks amazing thank u!! 💖,0
"@USER The only white people that thank Jesus are Republicans &amp; ex-crackheads"" - so say America-hating liberals about Christians. Many ex-Dems thank Jesus too- &amp; many former Emmys watchers. We thank Jesus DAILY for our country, our @USER &amp; the ability to TURN YOU OFF! @USER",0
@USER You are so right; the person pictured in your tweet has no decency and does not deserve the honor of serving America. He should resign immediately.,0
@USER @USER @USER @USER @USER she is not a rep.,0
@USER Get the hell out,1
.🇺🇸🤔 I have been watching the committee hearings for Judge Kavanaugh. @USER is using this particular session on birth control &amp; Roe vs Wade as a window to gun control legislation. Her comments were very clear. @USER @USER  I will not allow a politician deprive me of 2A,0
@USER Clearly as long as she is safe no one else matters lol 😂😂😂,0
@USER I would affirm her. Tell her she is beautiful but at the same time that beauty comes also from wthin,0
@USER @USER @USER @USER @USER  Who is Flake? If Flake wants to be someone &amp; heard stand for Senate race!,0
@USER @USER @USER @USER LMAO! You are still butt hurt that your loser Hitlary lost. Love it. See you at the polls in 2020 Bucky.,1
@USER Niggaz buying pussy bitches trying to buy love...,1
@USER @USER Just think... this chap was teaching...,0
@USER @USER I hope so; conservatives must go vote.,0
@USER No worries Lou👍 God’s Hand is directing the TRUMP AGENDA and He will not be thwarted by Satan💥 GOD’s timing is not our timing. He is slowly revealing the Deep State SWAMP creatures‼️#REDtsunami2018 #TRUMP2020🇺🇸,0
@USER I hope she stays safe and she is a brave soul. I'm on the coast of NC and will be staying put for now. I am scared but I can't leave without my hubs. He has to stay and man the prison he works for.,0
@USER Or Christian conservatives could man up and do whatever it takes to win.,0
@USER You are only believing her Because she is a Women.,0
@USER @USER It makes my skin crawl just looking at this woman - Theresa May is a liability to our nation and @USER and must be removed ASAP,1
"@USER @USER @USER @USER @USER needs to take action instead of turning a blind eye to what occurred. It was shameful behaviour, tantamount to organised bullying. Reprehensible"" just a word. If she ignores it. she is part of problem. Ineffective leadership entrenches this rot in ALP party culture""",0
#Neoliberalism has failed the #poor and #middleclass!  Is the People's Party of #Canada #liberal?  #Bernier #PPC #politics #government #cdnpoli #pnpcbc #populist #racist #racism #bigot #hw #polcan #pnpcbc #cpc #lpc #ndp URL Shared via the CBC News Android App,0
"@USER @USER @USER @USER @USER @USER @USER UNDERSTOOD, Sir! Like on the morn of 11/08/16, Nation HUNKERED DOWN 2 cont. 2 help #MAGA, in UR God given STABLE GENIUS wrds:Till The Bitter End""... God speed Tziyon, Shalom! Con musica, Lucho, Latin Jazz Voc.&amp;Comp.""",0
@USER @USER I know you guys are scared of ANTIFA,0
@USER @USER @USER @USER Or in other words. ignore a democratic vote as it didn't go the way I wanted.,0
@USER Sweet Lawd she is beautiful,0
@USER fuck off  URL,1
@USER YESSSSSHHHHH who else call you shitgull if it were not me or ryme 😚,1
@USER @USER Carlson showed us exactly who he is - a slimeball Fox representative. Fox watchers who love his views ate it up. Normal intelligent people were disgusted by his tactics.  Loved that Avenatti laughed in his face.,0
@USER Such good news!  I hope she is better soon!,0
22 kids a day shot in USA ? statues of children hiding under desks to silently plead with voters for protection URL URL,0
@USER @USER @USER @USER @USER @USER @USER ...theyre setting a horrendous precedent here. Any horny teenage makeout sessions are now open to interpretation and hazy recollecting..?,0
@USER 😂 liberals know how the avg voter feels like with the bs govts says n dnt do after,0
@USER @USER Kind of like when conservatives wanna associate everyone to their left as communist antifa members?,1
@USER Degenerative behavior creeps onto our sovereignty and justice system,0
@USER @USER Because Liberals are insane and btw had this been a Democrat nominee and the accuser was a female conservative she would not be heard. Heck look at Keith Ellison's accuser who has proof. They've turned their back on her and she's a democrat! Why is the @USER not helping her?,0
@USER @USER For what? Why are you asking for his arrest?  Liberals being butthurt for 19 months is not an impeachable offense.,0
@USER @USER Jail is TOO KIND for a #Pedovore - where is the prosecution??  #AGSessions is the church getting away with pedo crimes?  What the hell is he holding?  is that a tentacle?  WTH  #PedoGateNews,1
@USER @USER And not all idiots grandstands like he did,1
@USER That’s shitty,0
@USER Sounds like you're a Fascist.,1
"@USER @USER @USER @USER  Flake shld end his search for relevancy"". He's RINO filled w hatred for POTUS. #Despicable behavior""",1
@USER @USER ok with Andrew @USER Bully Liar touchy cheat to be kept on as a MP? On £75k? No anti bullying rules? URL … @USER @USER @USER @USER,0
@USER He can go to hell,0
"1/ [L]iberals and conservatives are on average no more or less narcissistic compared to each other. But the two political orientations are associated with different facets of #narcissism."" URL",0
@USER @USER @USER @USER this comment only shows that having refused to engage with facts you do the fascist antifa approach which is to use personal attack to try to bully your way into some mythical win. Research projection and stop doing it u look stupid now!,1
@USER Aaaahh~ 😭 *Scribe uses Run Away because she is tiny and mantis as cool but scary*,0
@USER @USER I want to adopt this dog.  He/She is so precious😘,0
@USER @USER @USER @USER Welcome guys!!!,0
@USER Poor Baby.  This is why you and your entire network CAN NOT be trusted.    The only people still watching CNN are brainwashed liberals and demonrats. URL,1
.@USER As my elected MP could you please explain why @USER is still promoting ideas that the EU have already rejected? We've 6 months to go and nothing appears to be moving onward. @USER are like the blind leading the blind #brexitshambles #BrexitMeansBrexit URL,1
@USER @USER @USER Simon said he hope Garth writes Ketterer a song - knowing his guy needs outside help 2 get the votes - BTW I don't think Garth is going 2 do that  I saw him in a video say as much.  Kettterer &amp; other acts r battling for 2nd Courtney is an unstoppable force - She is a Hurricane!,0
@USER @USER Oh shit u went there 🤣🤣🤣,0
@USER @USER But it’s so cute when conservatives try to do economy /,0
@USER @USER Pssst Bono's Ass,0
"@USER It was a change"" election and exit polls were not kind to Doug Ford, so I can't quite agree.  I believe the NDP is making a case as a strong opposition party, allaying fears about potential governance, and so much of what may happen in 2022 hinges on how Liberals reorganize.""",0
@USER Another liberal Democrat promising checks he cant cash,0
@USER He should look in a mirror!,0
@USER It appears to be paired with a WOO-HOO so he must think he is on his way to a brothel.,0
@USER @USER @USER @USER He did not born so he is not pakistani?Get a life man.If ur wife deleiver boy in london nd back to pk so the baby is not pakistani?You nd  ur wife r not pakistani?Just some papers of registration in london make ur boy non Pakistani 😂😉.Honey see the forefathers history.,1
@USER When you said you are gonna add them but u didn’t already 😂😂 URL,0
@USER Very simple....More gun control ads equals more guns sold. The gun illiterates aren’t smart enough to figure this out,1
@USER @USER @USER You want to rephrase that? I think you are talking about the U6 number?,0
**Available Position** Teacher - Special Education Mild/Moderate If you are interested/qualified apply at the link below: URL URL,0
