text,label
Confirm the MAN! THE LEFT WING ACTIVIST IS A LIAR WHO'S STORY CHANGES! NO HARD EVIDENCE! #ChristineBlaseyFord Innocent until proven guilty! #ConfirmKavanaugh  #MAGA  @USER  #WeakRinos #Republicans,1
@USER @USER @USER Omg you look so beautiful!!!! You are killing it ❤️❤️❤️❤️❤️,0
@USER @USER She is a Future World Champion!,0
@USER @USER He is such a showman! And those pipes😍 the man can SING,0
@USER sis Mandys no nose havin ass from the grim adventures of billy and Mandy can smell that shit wheeew URL,1
#pnpcbc #cdnpoli #bcpoli #ontpoli #alpoli More to Join #Conservatives URL,0
@USER @USER @USER @USER Interesting when Demoncraps aren't even inventive enough to create their own cartoons.  This is originally put out by Republicans - liberals are the Koolaide drinkers and always have been. Liberals are also the scum of the earth and prove it daily through their lies,1
"@USER @USER @USER This is fun, I asked him for proof and he blocked me. I was about to joke about how he'd go from The Antifa are the real Nazis!"" to similar alt-shite talking points, boy that sure was providing proof quickly.""",1
@USER She is so smart.,0
@USER Anyone have a lion,0
@USER @USER So... what did The Big O accomplish on gun control in his 8 year disaster??,0
@USER Untrue! &amp; You are valuable.,0
@USER Good she is a Crook too💩😑,1
@USER She is drinking so much koolaid she’s bloated.,1
A bitch is complaining to corporate about me in our lobby lmaooo,1
@USER @USER @USER @USER If you are running a top 3 1ense every year &amp; still get fired from Pitt there are concerns. As talented as he is players don’t like playing for him you have to have balance can’t be in your face 24/7,0
@USER Antifa boot camp 😂,0
"@USER @USER It's almost as if 50 years ago (1968) something changed about how gun control was discussed by the NRA.  How the NRA went from backing gun control to America’s most powerful lobby group"" URL",0
@USER Goodell should have been fired over a year ago. Looks like the owners will let him steer the ship right into the iceberg. Oh well.,0
@USER Liberals will liberal!,0
@USER Reagan also signed the first gun control bill as governor of CA,0
@USER @USER Crazy Frog is antifa that's canon,0
@USER @USER @USER The Democrats are so desperate all those ppl threatening Sen Collins are from CA. They will do anything to delay or halt confirmation and @USER re-election is on the line she is desperate. The ppl &amp; GOP are quite aware of what is going on.,1
@USER OMG HE IS SO EXTRA ILY,0
@USER He is URL,0
@USER The lies i keep hearing everyday sigh *INHALES* IM TIRED OF YOU PUTTING YOURSELF DOWN AND IF PPL DONT SEE HOW BEAUTIFUL MY BESTFRIEND IS THEN ITS THEIR PROBLEM You are beautiful ive seen iT so its my place to tell you you are beautiful and i accept nothing less. If not more 😤,1
@USER @USER Not surprising at all.   The Trudeau “Liberals” have been using it to emotionally manipulate and divide Canadians since the beginning.,0
@USER Tryouts for Antifa???,0
@USER This president is such a idiot I wish some one would tell me why and how he is still in 1ice! God help those being hit by this storm ! Lord knows they will not need paper towels thrown at them !!,1
@USER @USER Where is Joseph #Mifsud?   Dems don’t want to find him. He is the key.,0
@USER @USER @USER Any updates re ending your blatant #racism as #Windrush &amp; #Grenfell proves you are  @USER @USER #alloutpolitics #politicslive #PMQs @USER URL,0
@USER Fk that,0
@USER Man that shit just got me hype like I was watchin it 18 years ago,1
@USER TIRED,0
@USER An obvious last minute liberal ploy to delay confirmation. More dirty tricks since the liberals lost the previous election.,0
@USER You're welcome and I do mean it. You are super cute,0
@USER Look at the state of that. I bet she spends the weekends at Antifa protests. 😂,0
@USER @USER @USER @USER Great connection!!!,0
@USER @USER So conservatives freak out about c1ee cups people kneeling for social injustice Nike shoes Etc I think it's the conservative that needs safe spaces,0
@USER How fucking sad 😣,1
My guess is 44 got it from those 100's of $bil of money he stole from #fanniemae that sat 1 balance as a slush fund in @USER  see #fannieGate. URL  #ThursdayThoughts #Releasethetexts #NoRedactions #Obamagate #ObamaKnew #DrainTheDeepState  @USER #MAGA URL,1
@USER @USER ~ a friend of both myself and your father. So she is safe to talk to.”,0
@USER I believe that the gun control laws should not be so strict because criminals will still obtain guns regardless of gun restrictions and would make it harder for a law abiding citizen to defend themselves against an attack.,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Antifa is not anti facsicm.  Just as Jim Jones was no preacher.  That's all I'm saying.,0
@USER @USER @USER Awesome tweet. You bring out the best in people and you are appreciated. Thanks for yesterday's many live updates  and live coverage and that was just one news story!,0
@USER @USER @USER Of course Swalwell and pencil neck will probably go into hiding like all liberals do when their BUSTED....  Melt down liberal left...love watching it,0
@USER Didn’t watch and don’t care. #MAGA,0
@USER Great Message !! President Trump Is Winning !!!,0
".@USER The referendum wasn't about whether GDP goes up by 1% or down by 1%, it was about leaving political union and becoming an independent country! That is the issue that neither the Conservatives nor the Labour party wishes to address."" URL",0
@USER He looks sane,0
@USER Awe Hogwash do we really need you to overstate the obvious?,0
@USER @USER He lived in a country with no gun control. Sad but true 🙁,0
@USER Bengals v. Some sorry team looking for a butt whoopin’,1
@USER still waiting for mine fat,1
@USER @USER You do know antifa is far left republicans are peaceful we just only use violence to protect ourselves from antifa.,0
@USER #JustSayin’ what the majority is thinking. More #FakeOutrage &amp; #Lies from the #LunaticLeft. Never seen so many sore losers throwing temper-tantrums for almost 2 years now. Embarrassing! #MAGA🇺🇸 URL,1
@USER She IS! One of my favourites. Brilliant. Her short stories wonderful too.,0
@USER Dishonored zone where you have to balance on dangerously high edges in a shitty ghetto overrun with rats and bloodflies,1
@USER @USER They are really upset about this election loss.,0
@USER @USER This can ONLY help the Conservatives unify!  🙄,0
@USER @USER Thank you @USER Your bravery is duly noted.,0
@USER @USER Where is integrity in any of these Trump hating agencies. Justice only works for liberals.,0
@USER Her products cause dandruff? KC you are the one😂😂😂😂😂😂😂😂😂,0
Never give in/ never give up the fight #MAGA URL,0
@USER @USER @USER @USER She is on the march to match Kinscem.,0
@USER @USER @USER @USER @USER @USER But everyone arguing for gun control always points to Australia and the EU for examples?,0
@USER @USER I cri evritiem,0
The #Left thanks to #LisaPage is realizing that the #MuellerInvestigation is doomed but that’s not news to us. ANY investigation of an innocent person is doomed from the start. #maga,0
@USER He Mike @USER what country are you living in my country is a Constitutional REPUBLIC not a democracy,0
@USER @USER Yes he is.,0
@USER i love you so much💞 and i'm so proud of the great actress you are today,0
@USER @USER   #thescore Happy Birthday Again!! Lucky Lovely Charm ka ng @USER @USER @USER @USER 💐💐💐👏👏👏👏 You Are Stunning!!🌹🌹🌹❤️❤️❤️ - HipHop ka minsan sa game ha?,0
@USER Speed test on computer wired and see what speeds do you have,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I like my soda like I like my boarders with a lot of ICE.,0
@USER Sorry you’re a socialist!! I contributed to Ted Cruz!! Sick of liberals,1
@USER @USER You are the In educated twat! That speed crap and can’t read obviously🤒!,1
@USER Thank you President Trump!! You are #MAGA!!!,0
"@USER please be aware that the following person who has confirmed attending fordfestND is the guest list ,  is Canada's top antifa anarchist and intends to disrupt event . His name is Alex hundert  URL",0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Great girl and I’m sure there are more of them. In the Democratic Party. She is a real prize,0
@USER Interesting-cause you leftists not only threaten us-but regulary shoot/stab us.  I wonder if maybe Mr. Swalwell isn't all-in on the violence toward conservatives.  He certainly always seems to ignore/suppor it(ANTIFA for instance).,1
@USER @USER @USER One of the best #MAGA men on Twatter.  Good heart to heart. Hey Jack... URL,0
@USER @USER @USER The conservatives are finding this pill very hard to swallow.,0
@USER @USER She is useless.  Attempts to do the right thing but never follows through.,1
@USER @USER @USER @USER @USER also trump IS a fascist- LITERALLY.  the central govt thing for anyone always seems to depend upon who's running it. magas are fine with fascist trump and liberals were fine with obama. my ideas about good government are a bit different. of course i did admit to being a quaker.,1
@USER @USER Well if she truly thought he was an intruder in her home I would suppose she would revert to her police training.  What sickens me is all the media hype that she is going to get 1 strictly because she is white and he is black.  Horrible all the way around.,0
@USER @USER an adult in the room might get things done. If that happens Liberals will take credit if not Doug will be blamed for sticking his noses inz.,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Sorry that meme is way backward but there is some good vids of antifa meeting a vet on the streets  URL,0
@USER Fear about losing your monopoly status is the correct answer.,0
@USER Republican-dominated Chamber of Commerce won't let him. Just like NRA ties his hands in any gun control. He'd like us to think he's in charge of everything.,0
@USER Cockroach,1
I wonder if these are the false flags we were expecting......  URL  URL  #GreatAwakening #QAnon #followthewhiterabbit #MAGA  @USER  @USER URL,0
@USER You are perfect 👌,0
5/5 Canada has regulated firearms since the last quarter of the 19th century. Those laws have probably contributed to Canada having only 1% as many handguns in circulation as in the US.  URL,0
@USER Let me borrow yo shit first 🤣,1
@USER @USER What the point the BBC are the propaganda machine of the @USER you all know the answer to Brexit is disaster thats loud and clear by businesses &amp; corporation but your just the mouth peace of the TORIES.,0
@USER @USER @USER The Distance Home for right now but we will be sending you a Doll Factory proof very soon and you are going to love it Fiona!!,0
@USER He makes a good point. Too bad that is a career death sentence these days.,1
@USER thank you sm and it was great meeting you too!! seeing you and my other favs reminded me that its so worth pushing through the pain to be able to do things like that!!,0
@USER He is back baby. Lol,0
@USER This is said by the woman who’s campigne sought dirt on Trump. Who lost by loosing States she could not or would not campaigne in. Trump and his team found the weakness and exploited it. That’s being policallly smart don’t you think? He is the amature here?,0
@USER @USER The NFL is still a thing?,0
@USER If Jamie Oliver fucks with my £3 meal deals at Tesco I’ll kill the cunt,1
@USER @USER It's OK that you are confused. Paul Guenther is a proven DC and play caller. We are rebuilding and trying to remain competitive at the same time. We will have steady improvement,0
TRYING TO HIDE ALL THE EVIDENCE 😂😎✍👀 #MAGA #QANON #TRUMP #WWG1WGA #QARMY #QALERT #MAGAFORALLINC  🤔 #TOOLATE😎 👇 URL,0
@USER Delusional idiot and the traitor!,1
@USER He think it’s a coop. And he is trapped inside. But seriously I don’t know why no one has considered that anonymous could be a family member. My money is on Jared. He has nothing to lose and everything to gain. To position himself after this fiasco.,0
@USER That's not hair. Those were polyester fibers because Yoda is (or was) a puppet.,0
@USER You have to preorder dear she is a preorder bonus in the game,0
@USER Dude you are old!!! Lmao. PS: Go Pack Go!!!,0
@USER @USER @USER He is such a stroke🙄,0
"@USER @USER When I turned the speech on it sounded to me like Liberals becoming another nasty party"" with his personal attacks on various individuals.""",1
@USER @USER @USER She is talking about herself dude...ignored.,1
@USER @USER It wasn’t that long ago it was taboo for the left to be involved in the military or weapons at all...now they all want to be military so they can say they are gun “experts” and push gun control,0
@USER @USER I seriously believe he is evil..,1
@USER @USER Ask the black Panthers whent well thrill Milford act. ask why the first gun control listed niggers could not touch guns under penalty of death. Also glad you can see that all the gun control has never been for reduction of violence it's about enforcing tyranny URL,0
@USER He obviously isn’t boycotting @USER,0
@USER @USER She now THINKS she is a political activist the same way she THINKS she can act,0
@USER @USER Good one..But he is entirely responsible for the fallout that will undermine the USA for years to come..,0
#KamalaHarris The New Dem Emperor with No Clothes Taxpayers Funded ‘Unprecedented’ Armed Protection for Gun Control Sen. Kamala Harris URL via @USER,0
@USER @USER He is a show boat with nothing to show for it.,0
@USER Harley is the right choice for public education. He is the right choice at the right time for Orange County.  Rouda is a moderate..pro business...pro family...and the only one who is pro American.,0
@USER @USER Because he was and is!  He is the one who responded so quickly to what we know now was a false flag attack caused by the Deep State!  President Trump couldn't have picked a better lawyer.  They have EVERYTHING!  #QAnon #NeverForget #MAGA,0
@USER You 100% believe AB would be the player he is today without Big Ben?,0
@USER @USER @USER She should have gotten August 1 to let work on stuff at the P.C. It would have help her a lot.,0
@USER @USER You don’t understand who he is and is capablities. Despite the proof in the economy.  My hypothesis is that you have been lied to by liberals your entire life and are believing what you are told. The liberal media made bill Clinton look good and could do the same with trump.,0
@USER Chelsea she is so freaking beautiful I can't believe her skin color so beautiful! I live Aubree she is such a great little lady!,0
@USER Ok G you are hired. Hot yoga fixed it. Feels good as new!,0
@USER I think you are part of the Russia conspiracy. Plenty of evidence will soon be found and you will be locked up!,0
@USER @USER Guess he is good enough at math to turn 1 million dollars that his father loaned him into a multibillion dollar empire...,0
@USER @USER You mean the way Hillary re-victimized all of Bills accusers?,0
"@USER The only thing the principled"" conservatives are outraged about is the clear moral and intellectual need for diversity and inclusion of all people of all faiths.  @USER",0
@USER ah yes straight edge anime girls my on weakness,0
@USER At least brennan is smart enough to recognize that Trump is a lion. He's not smart enough to know that he can't hurt Trump. Hurting Trump is what that idiot fantasies about.,1
10th duet with my cutiee angel @USER 😘😍💕 she is damn awesomee in this 💕💕 her  expressions 😘just killing 😍love to do this 😍😉🙌 nly for u #mybubblygirl #anupama #dreamgirl #BCO love u my cutiee doll💕😘 URL,0
@USER @USER No clue where you get those numbers. We are the only country in the world with mass shootings and staggering death tolls from gun violence. How anyone is against gun control defies logic.,0
@USER @USER @USER @USER @USER It still won't protect you at intersections - in fact it makes it worse - you are hidden until it is too late. It  makes it much more difficult to make left turns or leave the lane for any reason...,0
@USER @USER @USER .@USER for president!! #MAGA #KAG,0
@USER Ugh that sucks!!! At least you have your wallet,1
@USER Let that sink in liberals URL,0
@USER @USER I don't think he's guilty....this is what you leftwingers do...make up sexual assault claims about conservatives.,0
@USER Grape!,0
@USER @USER @USER I'm assuming that @USER is a proponent of gun control.  The argument for gun control is the threat of being shot.  She then goes on to accuse people who open or conceal carry of being scared of a hypothetical fear of being shot.  It's a hypocritical statement,1
@USER No wonder liberals are so messed up! Watching and supporting trash tv!,0
@USER @USER @USER There all gone tho and Inputed them from bottom to top with the first 20seconds of your tweet ! You good 1 Tmart 👍🏻,0
@USER What does she think she has done to Kavanaugh family? You can’t throw crap out there and not back it up. Nothing but a stall tactic. Liberals would fight anyone being appointed,0
@USER Congratz @USER you are going to make a GREAT mom!,0
@USER But... But... BOTH PLAYERS WERE WOMEN. And BOTH WERE WOMEN OF COLOR!,0
"13/? BOOOM.   The MAC telling the @USER to pay the public sector properly. Have that There's no magic money tree"".   But this is a disaster. It means the #NHS is in crisis and competing with other sectors. URL",0
100% agree with Trump on this.  Surprised to see so many liberals talk about how cute he was sneaking candy at a war criminal's funeral. URL,1
@USER Can we 'remove' Eric Holder?,0
@USER He knows he dosen't have much time left before he is brought down.,0
"@USER Actually, it was Hitler who patterned his style after the Democrats in America,  Hey! That's what we should do"" and he did.""",0
.@USER has proved to us a second time she is undeniably a force to be reckoned with in the industry with the release of #LOTWVideo. Check it out here; URL,0
@USER @USER That so many “thoughtful conservatives” who rushed to Kavanaugh’s defense didn’t consider  their own statements re: black teenagers tells you everything about how “thoughtful” they truly are.,0
@USER I didn’t tweet this lol I needa get my Twitter 1 this shit,1
@USER Much suckage if bad. And it don’t look good.,0
@USER @USER That's an Antifa Soy Girl!,0
@USER Then resign. You have done NOTHING to check El Presidente. You are part of the swamp and hold NO Nebraska values! RESIGN,1
#Health &amp; #Nature under threat from #UK #US @USER URL,0
@USER That she is holding a benz car key 🔑,0
@USER Thanks for all you are doing to MAGA!,0
"#MAGA great thing about hurricane Florence: did not have to hear the bionic woman with the amazing memory"" talk about a party 3 million years ago URL",0
@USER @USER You are seriously so despicable. How can you even look you kids in the eye...,1
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Glad to jump in #MAGA,0
@USER The Liberals have used and abused the African American and any other group that comes in contact with them this just an extension of their corrupt and ruthless ways of trying to get power .The #Metoo .So called movement has been reduced to a tool,0
"@USER @USER Thanks, I was wondering what this term was supposed to mean. Right wing radicalisation"" ... is that supposed to imply that conservatives engage in extremist tactics like Maxine Waters calls for?""",0
"@USER ATTENTION! @USER is publicizing an ANTIFA TARGET  list comprised of Trump Supporters' names. Some are high profile names and MANY are random everyday Trump supporters. Twitter has NOT suspended his account. Check out his Lists"".""",0
@USER @USER @USER What has awaken so many women in this country is the asinine over the top stupidity of liberals today!!,1
@USER I’m SO GLAD you left! You didn’t deserve that disrespect and it was in all likelihood just going to get worse. You deserve someone who’s PROUD of how smart and amazing you are. Someone who doesn’t want to dim your shine to make themselves feel better.,0
@USER Yoongi you are the father!!! 😂 URL,0
@USER @USER Twitter will be banning a lot more conservatives or anyone that speaks out about the Dems or Liberals. Closer to the elections,1
@USER @USER I love the mental attitude you have on these things and how straight up you are about stuff,0
@USER Bring on Amy Barrett. No hearings needed anymore and she is a candidate number one ! And she is better on real human rights. This is what the Dems want so make her SCOTUS MAGA 😆,0
@USER @USER @USER @USER @USER @USER @USER IT WAS HIGH SCHOOL!!!,0
@USER The president’s feelings are totally opposite of CNN’s feelings. So what does that say about CNN? They’re all liberals.,0
@USER Wait for it. The DIMS are going to preach gun control....,0
@USER The real ANTIFA!! URL,0
@USER Why is it a Confederate flag 'makes' one a racist?  An antifa flag makes one an America hating terrorist.,0
@USER @USER @USER Wow !!! no wonder the Liberals only got worse as a party of bullies to women...??? no accountability.,1
@USER @USER @USER @USER @USER @USER Deserved better,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Go take Economics......We'll wait😒,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Well then ... Let's kick the tires and light the fires!  #MAGA #wwg1wga #KAG   #LiberalismIsAMentalDisorder URL,0
@USER @USER @USER @USER @USER @USER They coming. URL,0
Undertaker taking MAGA a bit to seriously smh URL,0
@USER The liberal MSM are the stalkers along with Antifa.   #VoteRedToSaveAmerica,0
#Liberals grasp at unproven straws ... #NotPlastic URL,1
@USER Hey nut job. We’re not a democracy. You actually awake in high school?,0
"@USER HAHAHAHAHAHAHAHA!!! She may need to change her strategy. Acting like a spoiled child... throwing a tantrum and showing the world what a sore loser she is... on national television... isn't a great way to improve how anyone"" is viewed.""",1
@USER @USER @USER I'd trust mark Dobson over you sorry lot running ( I use that term loosley) our fine city. Stop behaving like a petulant 6 year old and start doing what you are elected for.,0
@USER I know many too !!! we liberals just don't feel the need to dance around waving them like the maga idiots.,1
@USER The team even know he is Ass,1
"@USER @USER @USER @USER @USER @USER Talks about the idea of Anonymous"" then turns it into ""in general it's about bla bla bla"" because when it comes to you and your buddies making no profit doesn't apply?  Then claims he ""fought against Antifa"" yet now supports it.  What a fucking joke.""",0
@USER This is like fuckin cool  .. .. hold your horses .... freckles... ohhhjhhh god,0
@USER @USER She is the bomb!!,0
#RSSReachesOut so called Liberals exposed ..Want talk with Terror State .. But Boycott RSS covention.,0
@USER @USER 😂😂😂😂 thanks for the history lesson. Excuses and talking about past games make today even better. You are only as good as your last game...,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Look at the pot calling the kettle black. Liberals have been pulling all sorts of stunts trying  to get rid of your/my/our President ever since Hillary hilariously lost the election.,1
@USER He IS in!!!,0
@USER For someone unqualified he seems to be doing a darned good job.,0
@USER @USER Maybe Antifa can find gainful employment and join the american dream. URL,0
@USER Awww his poor pocket. Try something else,0
@USER Hopefully not.,0
@USER Thank you Secretary Pompeo for all your hard work! You sir are a true patriot! God bless America! #MAGA,0
@USER you are most welcome!!! #WhysJamesCryin???,0
@USER Oyela please I won yesterday... You are yet to credit my account oh,0
@USER @USER @USER My auto correct Gggrrr she is a *crazy witch*,1
@USER @USER Queen Of Rap 😛 Other Bitches can knot relate,1
@USER in the fake national emergency that was created by conservatives for their nwo bullshit,1
@USER Now that's what I call an Antifa Supersoldier,0
@USER Rezz is a dumb bitch who will get a rude awakening from BNF in Mexico lol URL,1
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Do you know what ANTIFA stands for?,0
@USER Well that's because Roy Moore was no longer an issue for the Dems or the so called Women's Rights Liberals.,0
Remember. Just like we tried to tell you. You don't hear from Roy Moore's accusers anymore. They're running the same play. #ConfirmKavanaugh #MAGA #ChristineBlaseyFord,0
@USER Yes if you get it for me 🌹,0
@USER @USER @USER I think staff is top 5-6 too. Ben is just getting old and run down now but to say he is trash is crazy talk. He’s had a good career. Partially because the Steelers have always been a good org but he’s done his share to help also,0
@USER @USER @USER Dont have anything to do with Trump or any conservatives. Refuse to trade with them in business,0
98% of all mass shootings occur in gun free zones. Our cities with the highest gun crimes and murders are the cities with the most strict gun control laws. YOUR idea of disarming everyone doesn’t work because CRIMINALS DON’T OBEY LAWS and see easy unarmed prey. URL,0
@USER Not if you are from Wisconsin. And it’s a bubbler. And duck duck goose.,1
@USER Which is why it’s awesome that Kavanaugh didn’t shake that gun control dads hand.  Sorry for kid was killed by a gun but it’s not the future judges fault it happened...... omg white people in cities are silly,1
@USER @USER That nigga snitched and added spice on top of his snitching,1
@USER Amazing how liberals will believe any lie that supports their agenda. This Ford lady is an out right loony tunes liar.   kavanaugh’s mother ruled against her parents in court years ago. Ford has scrubbed most of her social media accounts to hide her true leftist activism #LIAR,0
@USER Come on Texans! This man can not replace @USER  EVER! #MAGA2018,1
@USER GOOD!,0
@USER Cue the gun control crowd.,0
@USER @USER Isn’t that the Amazon bitch from Antifa?,1
...it will be hard to believe any female accusers...ever again...especially liberals who lie for personal and political gain... URL,1
@USER @USER @USER ok say less im ready whenever he is,0
@USER She is so adorable!,0
"@USER Liberals don't care anymore about democracy"". They will burn the country before let trump to govern two more years. Remember that the objective was to throw trump out of power within the first six months.""",0
"@USER @USER Please explain what controlled opposition"" means.  As for Bernier escaping, he split with the rest of the Conservatives because he's even more racist and exclusionary than they want to be.""",0
@USER She is also The Rocks wife,0
@USER @USER OMG !!!! Really !!! #FrankOz ... Liberals ruins Everything ... #DefundPBS..,1
@USER Hard to know where Colin's lips stop and Nike begins,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Following all patriots. PLEASE follow back. Thank you. #MAGA #KAG #WalkAway #Witchhunt #RedWaveRising #VoteRed #VoteDemsOut #VoteRedToSaveAmerica,0
"@USER More and more Conservatives are turning their back on @USER because of his abuse of power."" #onpoli #pcpo #ondp #topoli #Toronto #TOcouncil""",0
@USER That’s why conservatives are so afraid of weed. They think it will make them love black people.,0
@USER @USER Doesn't he partly fund Antifa?,0
@USER Looks like you are taking the couch tonight.,0
@USER It's a political hit job gleefully pushed by #FakeNews @USER  and their puppet little Jimmy @USER Liberals always finding new lows!!!,0
.@USER @USER @USER @USER @USER @USER @USER  We did a great job of electing @USER and a terrible job of who we sent to congress to support him   Conservatives left frustrated as Congress passes big spending bills URL,0
@USER I am stunned that you are giving this guy airtime. Stunned.,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Yes we do. I've been campaigning for this for years,0
@USER @USER Y’all are the best,0
@USER Antifa has no place in society!,0
#Tories #Labour #GE2017 #Conservatives Conservatives URL Rehman_Chishti: A wonderful experience reading Elmer the Elephant to young Karachiites at pkBritish BritishCouncil Library.  Great to be able to promote the amazing work of Bri… URL,0
@USER Awesome Job Mr. President Trump!!  MAGA,0
"@USER @USER The prison system is so fucked.  Why are they still getting away with what is potentially murder with intent if the prisoners die in the hurricane? They did this in Louisiana and like 500 inmates went missing""""",1
@USER Because she is in Labour Friends of Israel ?,0
@USER You are amazing! URL,0
@USER Oh he is compromised 1000%. An outspoken critic of trump now is trumps water boy. Either trump got info via private eye or Putin’s got the goods.,0
@USER TICK TOCK SWAMP !! YOUR GOING TO JAIL VERY SOON !! #MAGA,1
@USER He is too lazy. Just slouches over and waits for the defender to come to him. Bum,1
@USER You are so hot that every man in the Twitter universe and beyond makes this not so thinly veiled attempts at flirting with you. You have almost 1700 followers in 6 months. You are extremely popular.  What's that like? URL,0
#ICYMI this desperate attempt by Conservatives to install #Kavanaugh while rest of the nation says #KavaNOPE. URL,0
#disgusted her constituents voted liberal #LeonaAlleslev #fuck 1 URL,0
16 postal workers slaughtered in Oklahoma with 12-gauge Winchester 1300 pump-action shotgun. The NRA calls gun control research 'unethical'.,0
@USER And you can see how close he is to tears. I know how hard it is to lose an old friend. They're irreplaceable.,0
@USER This woman is going to be so rich .. she is already a hero to half the country and 90% of the media and acedemia because she might stop Trump from giving the court a conservative majority .,0
@USER The #metoo movement has turned out just the way black lives matter and Antifa turned out. Started out as a worthy cause and then ruined by a bunch of bandwagonists. More harm than good.,0
@USER @USER This is the dumbest shit I’ve read since I slent the morning reading Trump tweets.,1
@USER I LOVE YOUR WIT!  You are clearly perceptive and very smart - one of the best to play this game - just played too hard like Andy said.,0
@USER Even London @USER don't like conservatives.,0
@USER @USER So take him to court,0
@USER I can’t wait till antifa dorks get shot trying this.,0
"@USER @USER It says he is a Political revolutionary for hire"" but I'm not seeing anything revolutionary in his think. Maybe he meant revolting.""",0
@USER @USER I got on and saw only 5 ratings. Where's the one you posted? Are you having internet connection problems? Is the #DeepState on to you too?,0
@USER @USER Don’t you know?  Trump runs everything himself. He is hands on. Except when he’s not then he has never met that guy but has heard he’s very bad.,0
@USER @USER Yep he is...Somebody is going down..@USER may finally be exposed.,0
@USER @USER really should look at the Google stock value over the past 5 years and then lets see tears.,0
@USER And what about @USER s accuser? Or @USER s accuserS? Or do you only believe those that accuse conservatives? Just another elitist Hollywood #hypocrite,0
"@USER @USER I would temporarily change parties if the Republican party would Primary agent orange"" with a REAL, Republican, Conservative. That would MAGA!!! At least a great start.""",0
@USER Never nigga 💀💀,1
@USER She is she blocked me URL,0
24 concert goers shot dead in Jacksonville with .38-caliber Smith &amp; Wesson. The NRA calls gun control research 'unethical'.,0
@USER @USER What was a “child “ doing at a party drinking alcohol???,0
@USER @USER I'll go to the original argument that people shouldn't blanket everyone together.   Terrorists = all Muslims  Alt-Right = all conservatives  Both of these are equally dumb. Requiring specific groups to denounce their fringes means that the general populace can't differentiate.,1
@USER i think its the hope for her abuser to get better that hits me. she is SO brave and strong to say she prays for him to see the light.,0
@USER i been seeing your tweets all week &amp; you are outta pocket 😂😂😂😂😂,0
"#joebiden calls Trump supporters dregs of society. #biden organized a coup in #ukraine. His son steals $B from ukrainian people as they leave their country in search of jobs. @USER #maga #potus @USER @USER #zog""",1
@USER @USER I will never buy a magazine again URL,0
@USER @USER Maxine Waters is inciting violence against conservatives. Thank goodness her minion’s switch blade wasn’t working and he couldn’t get it to flip open to stab the conservative House candidate.,0
Now she scarred herself for life lol #MAGA URL,1
@USER Did you just replace the n-word with Dude?,0
"@USER i think she and her team imagined it all and now she is a victim in hiding from her abuser"". Kavanaugh and his family, friends ever imagined it, never.""",0
@USER @USER He gets confirmed. Conservatives don’t care that he’s a rapist. At all.,1
@USER donnie jr. you and your family owe the country an apology for taking your criminal activities into OUR White House You are lining your pockets while your father is unfit and making a mockery of our republic. Shame on you and your family. Justice will prevail,1
@USER @USER It's her choice her life...why would you want someone at your wedding if they don't want to be there. At least she is being honest .,0
@USER @USER @USER @USER I think you made those liberals upset,0
All of this shows just how scared Liberals are of the New @USER that is going to be guided by the Constitution &amp; Bill of Rights. They honestly believed they had made them powerless in today's courts. @USER Trump is #MAGA &amp; Deplorables are helping. URL,1
@USER @USER Or was it that the local government was taken for themselves!!!!  Imagine that a government more worried about their own pockets rather than their peoples.,0
@USER do you recall what was said about moss when the patriots got him? do you even remember what he did in the few years before that? gordon isnt a hall of famer but name a 5th rounder as good as he is today.,0
@USER I mean it worked for gun control right? URL,1
